072.4333333	-69.5987222
072.4338750	-69.2152222
072.4377083	-68.8800000
072.4402083	-69.0729722
072.4443750	-66.9284167
072.4631667	-70.6147222
072.4710833	-68.9707778
072.4727500	-69.1500000
072.4740417	-69.7545556
072.4817083	-68.9151111
072.4880417	-69.1272222
072.4899583	-67.6937778
072.4918750	-67.9509167
072.4987500	-69.7850833
072.4999167	-67.9246111
072.5020417	-66.7316667
072.5060417	-68.5878333
072.5106667	-67.5244722
072.5132917	-68.2596944
072.5172917	-70.6207778
072.5399167	-69.6610278
072.5406250	-70.5150000
072.5597500	-68.8244722
072.5650417	-68.9980278
072.5725000	-68.7974167
072.5741667	-68.8988889
072.5791667	-69.7172778
072.5839583	-69.3304722
072.5961667	-67.1967500
072.5975417	-69.1548333
072.6105833	-70.5576389
072.6150000	-69.1323889
072.6210417	-68.1149444
072.6284583	-69.5041389
072.6361667	-68.2137778
072.6499167	-68.7420000
072.6572500	-69.1738611
072.6584583	-70.5754722
072.6748750	-69.0313611
072.6821667	-69.5290833
072.7027083	-69.0852778
072.7041667	-69.1180000
072.7106250	-69.2561667
072.7107500	-69.0911944
072.7143750	-66.9990833
072.7184583	-69.3155278
072.7252917	-69.5282222
072.7320417	-68.8945556
072.7350000	-69.2141389
072.7438333	-70.1527222
072.7557917	-69.6022222
072.7603750	-69.9137222
072.7704583	-67.3641667
072.7718333	-66.8495278
072.7797917	-70.6681667
072.7812083	-68.8404167
072.7835833	-69.3097778
072.7901250	-69.1397500
072.8013750	-67.2557222
072.8028333	-68.7380000
072.8149167	-69.0881389
072.8150000	-70.2311111
072.8248333	-69.7623889
072.8301667	-66.8477778
072.8347500	-68.3035556
072.8426250	-70.5921389
072.8462500	-70.6333056
072.8505833	-66.9594167
072.8515833	-68.6128333
072.8580833	-69.5532222
072.8657083	-69.4894722
072.8804167	-67.8125000
072.8824167	-68.2258056
072.9062083	-68.3008056
072.9082917	-68.4558611
072.9090833	-69.5531111
072.9273333	-69.6085000
072.9389167	-66.7915278
072.9489167	-67.9322778
072.9497500	-69.4903611
072.9694583	-69.0969167
072.9806667	-68.6705000
072.9838333	-69.3435278
072.9997500	-68.8908333
073.0032500	-67.6635833
073.0167917	-68.4217500
073.0231667	-69.2555833
073.0232500	-69.3907778
073.0256250	-69.7692500
073.0320833	-69.6141389
073.0395000	-69.0761111
073.0498333	-68.7282778
073.0521667	-69.4243889
073.0555833	-68.8565833
073.0555833	-69.8672222
073.0580417	-69.0117222
073.0609583	-66.5923056
073.0640000	-68.8291111
073.0654167	-70.2420278
073.0758750	-68.3128333
073.0810000	-69.3837222
073.0827083	-69.0914167
073.0999583	-69.3556667
073.1025833	-69.3480000
073.1031667	-70.6258611
073.1098333	-68.3618056
073.1110000	-69.1696944
073.1140417	-69.5152222
073.1157500	-66.7693333
073.1192083	-68.9609167
073.1332500	-69.7390000
073.1355000	-68.9203611
073.1362917	-69.2997500
073.1491250	-67.5542778
073.1648750	-69.8215556
073.1800417	-68.7829444
073.1848333	-68.4289167
073.1928333	-67.6342778
073.1957917	-68.7368333
073.1985000	-70.0126667
073.1986250	-68.3487222
073.2004167	-68.6460833
073.2025417	-69.2086667
073.2086667	-68.1926389
073.2091250	-69.0721389
073.2098333	-68.5100556
073.2157083	-66.9682222
073.2170833	-69.2404722
073.2202917	-68.0236944
073.2258750	-69.2764167
073.2289583	-68.8026111
073.2391250	-68.2908611
073.2396667	-69.5543611
073.2398333	-67.4173889
073.2508750	-68.9996111
073.2521250	-68.8970278
073.2542500	-69.3794722
073.2543750	-68.5403333
073.2621250	-68.9078889
073.2813750	-68.2169444
073.2872500	-70.1378333
073.2885833	-68.2112500
073.2927917	-70.2191389
073.2949583	-67.0114167
073.2955000	-67.6058611
073.2970417	-69.0416389
073.3063333	-69.6523333
073.3133750	-68.8847778
073.3145417	-68.2768333
073.3156667	-68.9545278
073.3201667	-69.6715556
073.3298750	-66.9334722
073.3411250	-69.1555833
073.3493750	-68.5391944
073.3591250	-69.5954444
073.3642083	-70.1817500
073.3691250	-69.0298611
073.3717917	-66.9540000
073.3737500	-69.6213333
073.3797917	-70.0235278
073.3823750	-69.2816389
073.3899583	-67.3688056
073.3906667	-69.7593333
073.3959583	-66.6486111
073.4017500	-68.6487500
073.4025833	-67.6139722
073.4039167	-68.3645833
073.4089583	-68.6672778
073.4133750	-69.5175000
073.4205417	-67.7847222
073.4279167	-70.3863611
073.4340000	-69.6131389
073.4402083	-69.3912778
073.4421250	-67.3787778
073.4445000	-68.5383333
073.4454583	-69.3202500
073.4497917	-69.1459722
073.4573333	-69.5682500
073.4943750	-67.1403889
073.5047083	-69.3143889
073.5052083	-70.1093333
073.5062083	-70.2239444
073.5144167	-68.8671389
073.5144583	-70.5034167
073.5234167	-68.9253333
073.5393333	-70.1203889
073.5470833	-69.5632500
073.5538750	-67.8250833
073.5573750	-68.0348333
073.5584167	-69.7993056
073.5614583	-69.0371944
073.5760833	-70.4428889
073.5782083	-68.8449167
073.5872917	-68.0640278
073.5888333	-68.5855000
073.5905417	-69.2284167
073.5905417	-69.7944722
073.5929167	-69.4018056
073.5962917	-69.1900556
073.5990417	-70.9016111
073.6015417	-70.9233889
073.6020833	-68.7754722
073.6170833	-68.4984444
073.6403750	-70.3267500
073.6520417	-71.2567222
073.6550417	-69.5606389
073.6587917	-68.0725278
073.6595417	-68.2872500
073.6614167	-68.6104167
073.6690000	-71.1968611
073.6826250	-70.8344722
073.6851250	-68.3971389
073.6857500	-69.7216111
073.6870833	-69.5275278
073.6946250	-68.8297500
073.6955833	-67.1471389
073.7067083	-69.2416389
073.7089167	-69.2367500
073.7159167	-68.1968611
073.7168333	-68.4203611
073.7179583	-69.2445000
073.7188750	-69.1743889
073.7197500	-69.2339167
073.7252083	-68.5416389
073.7260417	-67.2266944
073.7274167	-68.8622778
073.7292083	-69.2369167
073.7306667	-70.2563611
073.7318750	-68.9403056
073.7341250	-68.7042778
073.7520000	-67.2445278
073.7552083	-69.6722500
073.7555833	-70.1800556
073.7560000	-71.0373889
073.7568750	-69.3404167
073.7577500	-68.7559444
073.7589167	-67.9998611
073.7682500	-69.7730000
073.7762500	-67.4758333
073.7768750	-68.7975833
073.7776667	-71.0816389
073.7784583	-69.0749444
073.7915000	-69.1150556
073.7962500	-71.0273611
073.7985000	-69.3290000
073.8015417	-66.7513333
073.8027917	-69.8037778
073.8099583	-66.9760833
073.8175833	-68.2053056
073.8210417	-69.3371667
073.8371250	-67.0788889
073.8392500	-68.6665278
073.8431667	-67.8719444
073.8433750	-68.8218889
073.8462500	-69.5970278
073.8498750	-68.5436111
073.8562083	-68.5415000
073.8627083	-67.4900000
073.8804167	-68.8835000
073.8833750	-67.8594722
073.8898750	-70.2686389
073.8918750	-68.9463889
073.8945833	-69.8365278
073.8961667	-68.6898333
073.9199167	-67.4300000
073.9227500	-68.1154167
073.9259583	-70.7564722
073.9277917	-71.2183333
073.9343333	-69.1560556
073.9376667	-69.1588889
073.9397083	-69.1998056
073.9404167	-68.9230556
073.9420417	-68.8558056
073.9435000	-67.4537222
073.9517917	-68.7965833
073.9557083	-69.3496944
073.9565833	-66.7676111
073.9646667	-66.6706944
073.9685833	-68.8211111
073.9701667	-69.2888333
073.9731667	-68.6207222
073.9837083	-69.5814722
073.9858333	-68.4093056
073.9863333	-67.2976389
073.9950833	-70.0692778
073.9954167	-66.6221667
074.0003750	-68.5012778
074.0196667	-67.8443333
074.0226667	-68.0110278
074.0254167	-68.8071111
074.0273333	-68.0645556
074.0356250	-68.1043889
074.0472083	-69.8316111
074.0484167	-70.9350000
074.0524167	-67.4133889
074.0639167	-69.4510556
074.0675417	-68.6820278
074.0749167	-68.2741111
074.0808333	-68.5666389
074.0874583	-68.7933333
074.0922083	-70.3814722
074.0945417	-68.9618611
074.0971250	-66.6836944
074.1016250	-69.3158889
074.1074583	-67.8880556
074.1145833	-69.3796111
074.1148750	-70.1701944
074.1235833	-68.8894722
074.1337083	-66.9051111
074.1395000	-67.2934722
074.1397917	-70.1557778
074.1428333	-70.1105556
074.1450833	-69.9655000
074.1540417	-69.4523333
074.1612500	-69.3008056
074.1632917	-68.6346389
074.1670000	-68.6727778
074.1708750	-68.5863611
074.1733750	-68.8109444
074.1782917	-69.2574444
074.1784583	-69.4986667
074.1811667	-67.6524722
074.1847917	-66.8824444
074.1875833	-68.5153889
074.2010417	-69.4225278
074.2143750	-68.6950833
074.2187500	-70.4300000
074.2192500	-68.1765278
074.2230833	-69.6318333
074.2287500	-70.4303889
074.2562500	-68.2532500
074.2565833	-67.4913611
074.2575000	-67.9952222
074.2693333	-68.5717500
074.2699583	-67.1265833
074.2863750	-69.8870556
074.2884583	-69.6223333
074.2887083	-68.8928611
074.3014167	-67.3825833
074.3032917	-68.6831389
074.3062083	-68.6848611
074.3157500	-68.2965556
074.3191667	-70.7832222
074.3265417	-69.9000556
074.3314167	-68.8213056
074.3335833	-69.2972222
074.3412917	-67.8548333
074.3416250	-68.2093333
074.3472500	-69.1555833
074.3547083	-69.5672778
074.3593750	-66.7235833
074.3635000	-69.3551667
074.3639167	-68.6012778
074.3696667	-69.2269167
074.3804167	-67.0790556
074.4135833	-69.6554444
074.4142500	-68.0224444
074.4202500	-68.5664167
074.4217500	-69.4054722
074.4217917	-68.8001111
074.4295833	-68.4671667
074.4302083	-66.8021111
074.4314167	-70.0535556
074.4379167	-70.6016111
074.4404167	-68.2393056
074.4405833	-69.0625278
074.4424583	-70.2893889
074.4465833	-68.3904722
074.4516667	-68.1249722
074.4551667	-68.7199444
074.4589167	-68.9895833
074.4619583	-67.8385833
074.4626250	-69.9582500
074.4633750	-68.3042222
074.4824167	-70.2036389
074.4863750	-68.8160000
074.4895417	-70.5450556
074.4897083	-66.9624167
074.5017083	-66.9065000
074.5068333	-68.2476111
074.5172500	-69.4651944
074.5232083	-69.4543333
074.5290417	-67.2742222
074.5450000	-69.9496944
074.5512083	-68.2438889
074.5536667	-69.2027500
074.5632917	-68.9711389
074.5645833	-68.1440556
074.5692917	-70.6297778
074.5771250	-69.3669722
074.5784167	-69.1170833
074.5952083	-71.0424722
074.5987083	-67.8992778
074.6106250	-67.9293333
074.6111250	-70.8305556
074.6133750	-70.5813889
074.6178750	-68.9662500
074.6200417	-69.1754722
074.6327083	-68.9852778
074.6365833	-70.3460278
074.6370417	-69.0408889
074.6377917	-68.7729444
074.6430833	-67.1906111
074.6494167	-69.6503889
074.6495833	-68.4512500
074.6497917	-66.6982778
074.6505417	-70.1106667
074.6530833	-70.9311667
074.6536250	-69.5314167
074.6687917	-67.1009167
074.6719167	-68.8651944
074.6727083	-69.5257778
074.6779583	-67.9654444
074.6793333	-70.8910000
074.6802917	-68.7303889
074.6863333	-69.4830000
074.6962917	-70.0615833
074.7010833	-67.3188611
074.7025833	-70.1488889
074.7032500	-68.0997778
074.7068333	-71.3204167
074.7069583	-69.4915833
074.7109167	-69.0704722
074.7209583	-68.8519722
074.7321667	-69.2665278
074.7437500	-68.3184444
074.7513333	-68.0527778
074.7573333	-69.0434722
074.7623333	-68.3692222
074.7678333	-70.9433611
074.7704583	-69.5924167
074.7732917	-70.1643056
074.7802500	-67.7252500
074.7803750	-67.3511667
074.7885833	-67.7504722
074.7944583	-70.1706389
074.7977500	-70.3701111
074.8015417	-71.0412778
074.8070417	-67.2636944
074.8084583	-70.2648333
074.8133750	-70.0584444
074.8172917	-69.1367778
074.8228333	-69.2383611
074.8229167	-68.5548889
074.8255417	-69.8809167
074.8310000	-66.8931111
074.8368750	-68.1479722
074.8540833	-69.4274722
074.8567917	-69.4427500
074.8626250	-69.3777500
074.8631250	-70.4518889
074.8700833	-68.8634167
074.8749167	-68.9816667
074.8782917	-68.1487500
074.8792500	-69.3283611
074.8864583	-68.0126667
074.8892500	-68.2139444
074.8897500	-70.5447500
074.8959167	-70.1024444
074.9049167	-68.1466389
074.9141667	-67.4302778
074.9214167	-69.4561111
074.9220417	-67.7380556
074.9252500	-68.1210000
074.9285000	-68.2792778
074.9378333	-69.4931944
074.9436667	-69.1945833
074.9559167	-68.0853056
074.9580000	-69.3456111
074.9651250	-66.9042222
074.9702500	-70.2770000
074.9734583	-68.4087222
074.9776250	-67.7535278
074.9787500	-68.0920833
074.9801250	-69.1574167
074.9845833	-70.4304444
074.9865833	-68.0193889
074.9877500	-70.9216667
074.9908333	-67.3052500
074.9995833	-66.6882222
075.0071250	-67.2863889
075.0144583	-69.0124167
075.0169583	-67.9684167
075.0209583	-69.1805278
075.0214583	-69.5270556
075.0225833	-69.1144722
075.0268750	-67.7184167
075.0287500	-68.9673889
075.0295417	-67.1968611
075.0313333	-66.6140833
075.0315417	-68.4500000
075.0342500	-67.8024722
075.0461250	-67.3630000
075.0475833	-67.3443056
075.0492917	-67.1470000
075.0587083	-69.4205278
075.0598333	-68.9090000
075.0670417	-70.4592222
075.0672083	-67.8207500
075.0798333	-68.8773889
075.0937083	-70.4224722
075.1003333	-69.2491389
075.1046667	-68.7706111
075.1095833	-68.7733333
075.1218750	-69.2566667
075.1356667	-70.1025278
075.1392500	-67.2416389
075.1401250	-69.0069444
075.1409583	-67.6052778
075.1442917	-66.9852222
075.1564167	-67.7595278
075.1575000	-69.0377778
075.1589167	-71.0093889
075.1612500	-68.8987500
075.1701250	-67.6781111
075.1752917	-68.6971111
075.1809583	-70.3451389
075.1859583	-68.9543611
075.1921667	-69.0818056
075.2015000	-69.5318611
075.2240417	-68.8507222
075.2267917	-67.8432778
075.2280000	-69.0616111
075.2282917	-69.5798611
075.2293333	-69.2753333
075.2298750	-66.6373333
075.2327500	-68.4391111
075.2343750	-70.4221667
075.2363333	-70.6392222
075.2384583	-70.1423889
075.2385000	-70.2169722
075.2398333	-69.6007500
075.2422917	-67.7929167
075.2479167	-69.4221111
075.2499583	-70.6644167
075.2540833	-67.1248889
075.2560417	-70.5123611
075.2586667	-69.3359167
075.2587917	-69.0936389
075.2600833	-67.6480278
075.2666250	-70.8521111
075.2700833	-68.2205833
075.2714167	-68.4516667
075.2739583	-70.8272222
075.2769583	-70.6426389
075.2798750	-70.3657222
075.2875000	-67.4796111
075.2900833	-67.8158056
075.2971250	-68.6953889
075.3058750	-68.2780278
075.3099583	-67.1641111
075.3271667	-68.8241389
075.3331250	-69.2896389
075.3343750	-67.4670278
075.3539167	-70.0717500
075.3551667	-68.3558333
075.3608333	-67.6005278
075.3797500	-67.7883611
075.3822083	-69.3885000
075.3825417	-70.6832222
075.3848750	-70.2913611
075.3850000	-67.1111944
075.3946667	-67.0433056
075.3987917	-69.7233333
075.4019583	-68.9968611
075.4103333	-68.7292500
075.4140000	-66.9643056
075.4163333	-67.4660278
075.4230417	-68.7323889
075.4258333	-69.5098333
075.4309583	-68.6616389
075.4331667	-70.7088889
075.4355417	-68.0980278
075.4455833	-68.6944722
075.4503750	-67.5229167
075.4526250	-68.8456944
075.4574583	-69.2121667
075.4609167	-66.6029444
075.4616250	-70.7082500
075.4663750	-69.3894722
075.4711250	-69.2311944
075.4711250	-70.2633333
075.4765833	-68.0325556
075.4773750	-68.9040278
075.4931250	-70.4873889
075.4964583	-68.4476944
075.4971667	-69.0886667
075.5039583	-68.9228333
075.5116667	-68.7265556
075.5117917	-68.2518333
075.5210000	-69.9955278
075.5221250	-67.5265278
075.5245000	-69.0486944
075.5299583	-66.8750556
075.5330417	-68.4854722
075.5410000	-68.8586111
075.5420000	-67.5161667
075.5425000	-70.5531944
075.5426667	-69.5399167
075.5472500	-70.3346667
075.5520417	-68.7831389
075.5532917	-70.5098056
075.5652500	-67.4210556
075.5678333	-69.4508333
075.5721250	-69.2113333
075.5724167	-70.4950833
075.5731667	-68.4754167
075.5776667	-67.5211111
075.5790000	-67.8752778
075.5805833	-68.1133611
075.5825833	-67.9582500
075.5850833	-68.7743056
075.5881667	-69.2213889
075.5909167	-70.9518889
075.5927500	-67.2748889
075.5927917	-68.8727500
075.5969583	-70.4231389
075.6072083	-66.8645556
075.6090417	-68.0465000
075.6096667	-69.2135833
075.6112917	-67.4209167
075.6117083	-67.1551389
075.6144583	-70.8120000
075.6164167	-69.2114444
075.6183333	-70.5216389
075.6236250	-68.0113611
075.6242500	-68.3255278
075.6243750	-71.0584722
075.6293333	-69.3970556
075.6315417	-66.8052222
075.6404167	-69.3138333
075.6407500	-69.3527222
075.6521250	-68.7448611
075.6547500	-66.7498333
075.6737500	-67.6946111
075.6855000	-68.8790278
075.6937083	-67.4020833
075.6948333	-70.0823611
075.7010417	-67.2399722
075.7094167	-68.2366667
075.7118750	-66.8431944
075.7147500	-68.7848056
075.7157083	-69.4255278
075.7197500	-68.8430833
075.7243333	-68.1070278
075.7253750	-70.6265000
075.7274167	-67.0668611
075.7385000	-68.6953333
075.7489583	-67.1849167
075.7490417	-69.2867500
075.7528750	-69.4442222
075.7642083	-66.7276389
075.7651250	-68.4808333
075.7728333	-68.0233611
075.7759167	-68.3603889
075.7764583	-69.1609167
075.7782917	-69.9926667
075.7818333	-69.8259722
075.7877500	-69.2233333
075.7914167	-67.5784167
075.7967500	-68.8605556
075.7972083	-67.1040000
075.8055833	-68.2797222
075.8074167	-66.7918333
075.8123333	-67.7103611
075.8173333	-70.4830278
075.8301667	-68.7504167
075.8424167	-67.4725833
075.8452083	-67.4821389
075.8485417	-69.0008889
075.8512500	-68.8582778
075.8544167	-68.7725000
075.8603750	-69.1489444
075.8610417	-67.8785833
075.8640417	-68.5395556
075.8728333	-67.8856944
075.8741250	-68.0538889
075.8775417	-68.0006111
075.8816250	-67.1522500
075.8852083	-68.4224167
075.8871667	-70.1171111
075.8892500	-66.7460833
075.9062917	-67.6528889
075.9081667	-69.0630833
075.9125000	-68.8033056
075.9150000	-70.0752778
075.9213750	-67.1688056
075.9222917	-70.6519167
075.9306667	-70.4199444
075.9417500	-66.9901667
075.9423333	-68.8767778
075.9495417	-67.4535556
075.9562500	-68.9340833
075.9597917	-70.5682222
075.9610833	-69.3466389
075.9628333	-67.4178333
075.9635833	-68.8830556
075.9643750	-68.1872222
075.9691667	-68.3158611
075.9730833	-66.7187222
075.9788333	-69.8240000
075.9841250	-67.2213611
075.9885833	-68.8400556
075.9926667	-69.4272778
076.0002917	-68.6485278
076.0079167	-70.4604444
076.0099583	-68.3587778
076.0212917	-66.8125000
076.0217083	-69.0808333
076.0324583	-70.4972778
076.0329583	-69.2096389
076.0353333	-67.5991389
076.0432500	-69.3040000
076.0484583	-70.2594167
076.0590000	-69.1031667
076.0644583	-69.0267778
076.0674583	-70.6009722
076.0755417	-68.5666389
076.0818333	-68.9303056
076.0878333	-68.7285556
076.1000833	-70.6860000
076.1002500	-70.6634167
076.1031250	-67.5798611
076.1032083	-70.1811111
076.1049583	-69.1273611
076.1108750	-67.4016667
076.1171250	-70.4042778
076.1205000	-69.1573889
076.1271250	-67.9726389
076.1310000	-69.2307500
076.1315000	-69.2136111
076.1316667	-68.3055833
076.1405833	-69.5871944
076.1449583	-69.2530833
076.1460417	-68.8767500
076.1552083	-68.2671389
076.1660833	-70.0960556
076.1709167	-69.2714167
076.1752500	-67.9545000
076.1839583	-70.2972778
076.1896250	-67.3871111
076.1896667	-68.4389167
076.1985417	-68.5896389
076.2005417	-70.3054722
076.2196667	-70.7698333
076.2207917	-67.1995833
076.2237917	-70.5759722
076.2367917	-66.9414167
076.2539167	-67.6243889
076.2615000	-70.5535000
076.2673750	-68.7446667
076.2728750	-69.2514167
076.2760417	-69.3978333
076.2812083	-70.1396111
076.2861250	-70.8289722
076.2870833	-69.2533889
076.2922917	-68.1640000
076.3104167	-68.7686944
076.3140000	-68.3212222
076.3168750	-68.7234722
076.3212083	-69.9058333
076.3266667	-70.7467222
076.3296250	-70.5346111
076.3307917	-68.0867500
076.3424583	-68.4020833
076.3447500	-67.1920833
076.3500417	-68.7005833
076.3525417	-70.5780833
076.3551250	-68.8665278
076.5622500	-68.3175278
076.3597917	-69.1930833
076.3676667	-69.3641389
076.3691250	-67.2634167
076.3697083	-70.7880278
076.3719167	-68.0840278
076.3728333	-67.9723611
076.3777083	-68.4403889
076.3837500	-68.4543333
076.3848750	-68.6922222
076.3926250	-67.0406389
076.3945417	-69.3414167
076.3946250	-70.4478611
076.4009583	-70.7705278
076.4016250	-66.8816667
076.4061667	-68.9565556
076.4208333	-67.2460000
076.4210000	-71.3251389
076.4248750	-68.8514722
076.4316667	-69.1163333
076.4332917	-68.9975833
076.4387500	-70.2624722
076.4410833	-68.2557778
076.4451250	-67.1169167
076.4547917	-66.8666667
076.4567083	-67.2198611
076.4620000	-67.5272500
076.4624167	-69.9844167
076.4629583	-71.0890278
076.4682083	-69.1583056
076.4724167	-68.1189167
076.4731667	-69.1768333
076.4763333	-70.8777222
076.4792083	-68.0931667
076.4891250	-68.4383056
076.4960000	-67.3451111
076.4966250	-66.7875000
076.5006250	-70.4562222
076.5037083	-69.1047500
076.5047083	-68.6273611
076.5114167	-68.1006389
076.5239583	-68.6978056
076.5249167	-66.9955278
076.5294167	-70.4357778
076.5297083	-66.6303611
076.5338333	-70.1879722
076.5370000	-71.2572500
076.5474583	-70.4293611
076.5617083	-66.6794167
076.5620417	-68.8657500
076.5684583	-68.7890278
076.5703750	-68.6760278
076.5763750	-69.5299722
076.5772083	-66.6457500
076.5816667	-66.5966111
076.5922500	-70.8014722
076.5952917	-67.9759722
076.6212917	-70.5176111
076.6226250	-68.9056111
076.6289167	-69.9284722
076.6402917	-70.7479167
076.6486250	-68.2170000
076.6567500	-66.7191111
076.6630000	-68.9631111
076.6648333	-70.7229167
076.6662083	-68.4201667
076.6730000	-67.2322778
076.6909583	-69.2054444
076.6998750	-70.0370556
076.7099583	-68.1111389
076.7142500	-69.6086389
076.7202500	-68.7236389
076.7207083	-68.6598889
076.7302917	-68.6372778
076.7317917	-68.2488333
076.7340417	-69.0542778
076.7365000	-66.7111944
076.7428333	-68.6114167
076.7442917	-67.6790833
076.7482083	-69.3056667
076.7487917	-68.7239722
076.7588333	-68.7108889
076.7588750	-69.1715556
076.7600417	-68.8930278
076.7643750	-69.4672778
076.7655417	-70.0681389
076.7681250	-70.6932500
076.7765833	-66.5791389
076.7825417	-68.8887500
076.7882500	-67.3329167
076.7911250	-66.6688056
076.8064583	-70.5667500
076.8122500	-68.1123333
076.8139583	-68.6932500
076.8165833	-68.8835000
076.8182500	-70.7851111
076.8235000	-66.8318056
076.8268333	-69.0264167
076.8271250	-70.7696111
076.8275000	-66.5813056
076.8308750	-70.7620000
076.8337500	-70.4542500
076.8379167	-66.8298333
076.8403750	-68.3384167
076.8436250	-70.7405278
076.8442917	-66.8157778
076.8470417	-68.6418889
076.8485000	-70.5367222
076.8517917	-70.8083056
076.8545000	-69.9638889
076.8545833	-70.8480000
076.8573333	-68.4768611
076.8578333	-70.8102500
076.8587917	-68.8888889
076.8596250	-68.4871111
076.8613750	-66.6162500
076.8619167	-70.6949722
076.8627083	-70.8451111
076.8662500	-67.2636389
076.8710833	-68.0374722
076.8722083	-66.9661944
076.8734583	-68.5205833
076.8757500	-69.2152778
076.8767083	-67.4797500
076.8882917	-70.2280556
076.8905000	-70.8063333
076.8944583	-70.8199722
076.8998333	-70.2885278
076.9028333	-68.8361389
076.9030000	-69.2127500
076.9069167	-67.7798611
076.9105417	-70.8072222
076.9204167	-70.2973333
076.9255417	-69.2466944
076.9350417	-68.5890556
076.9528333	-68.6341111
076.9585000	-69.0457222
076.9849583	-66.6292778
076.9898333	-70.7777500
076.9965833	-67.1989167
076.9975833	-71.2858889
077.0044167	-67.0214167
077.0107083	-68.1075833
077.0115000	-68.6090556
077.0210417	-67.7467500
077.0229583	-70.6391944
077.0235833	-68.5815000
077.0239167	-70.3811667
077.0281667	-70.8554722
077.0302917	-68.6855833
077.0305833	-68.0776944
077.0353333	-67.9417222
077.0377917	-66.6970000
077.0401250	-69.2631389
077.0410417	-67.3393611
077.0412083	-68.1771667
077.0430000	-71.0299444
077.0509167	-67.8546667
077.0522083	-66.8608889
077.0735833	-70.1912500
077.0761250	-68.7797500
077.0772500	-70.4980000
077.0812917	-70.6144167
077.0838750	-70.7291389
077.0860833	-69.1712222
077.0884167	-69.1214722
077.0903333	-66.7526389
077.1102917	-70.5953056
077.1109167	-69.3546111
077.1112917	-70.4931944
077.1127083	-69.3552500
077.1182500	-68.4931389
077.1265000	-69.1285000
077.1275417	-69.1462500
077.1292917	-68.2088611
077.1395833	-70.4482778
077.1469167	-68.8165278
077.1531667	-70.3165000
077.1602500	-68.5115000
